v_link_id,time,area1,area2,area3
47871573701,12:00:00,7.86,66.8,20.5
47877915901,12:00:00,9.76,61.87,0.0
47878072201,12:00:00,29.78,50.83,0.0
47873728001,12:00:00,20.84,58.89,0.0
47877892401,12:00:00,24.93,44.48,7.27
47878060401,12:00:00,12.36,70.96,21.3
47870160502,12:00:00,17.86,60.32,0.0
47877609501,12:00:00,8.29,85.09,0.0
47876075601,12:00:00,31.64,38.21,0.02
47871348702,12:00:00,16.74,58.83,0.0
57174250602,12:00:00,14.55,59.12,11.99
47872555301,12:00:00,1.86,97.95,0.23
47871417201,12:00:00,21.84,51.3,2.19
47877945001,12:00:00,15.95,61.08,0.0
47871351801,12:00:00,28.29,46.7,0.0
47874156202,12:00:00,3.94,74.37,2.89
47871844201,12:00:00,34.44,36.12,0.0
47871573602,12:00:00,23.09,53.06,0.0
47873728401,12:00:00,18.75,44.82,0.0
47872632501,12:00:00,6.9,68.95,0.0
47870484301,12:00:00,21.66,44.58,0.04
57171936801,12:00:00,27.99,41.86,0.0
47870451001,12:00:00,4.67,86.36,11.77
47877866002,12:00:00,40.85,30.45,0.0
47873728002,12:00:00,11.73,52.8,0.0
47878080101,12:00:00,7.42,65.87,0.03
47871255602,12:00:00,22.89,52.9,10.41
47877901601,12:00:00,2.69,94.38,4.77
47877895601,12:00:00,8.52,88.5,3.28
47871275101,12:00:00,18.78,56.64,0.0
47877363201,12:00:00,8.11,70.01,10.94
57171273701,12:00:00,9.27,56.01,0.0
47878059802,12:00:00,33.42,43.74,0.0
47878073101,12:00:00,7.79,71.35,0.58
47870654901,12:00:00,6.61,92.2,1.0
57173567001,12:00:00,11.02,68.63,25.38
57174250701,12:00:00,27.25,50.74,0.0
47878052001,12:00:00,16.28,50.28,0.0
47871324401,12:00:00,64.62,12.17,6.91
47877866001,12:00:00,33.15,40.43,2.45
47874204801,12:00:00,32.68,40.2,0.0
47870286301,12:00:00,10.89,68.68,0.02
47870654902,12:00:00,14.53,65.23,15.92
47870451002,12:00:00,4.74,92.76,0.0
47878072101,12:00:00,8.81,67.54,3.21
47871573601,12:00:00,47.79,24.07,0.0
47877362802,12:00:00,31.48,33.91,0.02
47872666301,12:00:00,18.28,55.06,0.0
47871337502,12:00:00,46.5,20.75,0.0
47877929901,12:00:00,2.16,67.91,0.0
47871209901,12:00:00,33.53,29.64,0.0
47870854202,12:00:00,23.95,46.97,0.0
47872094202,12:00:00,5.62,85.27,12.58
47872559902,12:00:00,19.99,63.98,6.76
47871381401,12:00:00,27.52,41.31,0.0
47871162701,12:00:00,31.36,43.58,0.0
47871351802,12:00:00,17.15,72.63,0.12
47871210401,12:00:00,24.61,67.09,0.0
47877362902,12:00:00,4.71,81.8,14.49
57172604701,12:00:00,31.58,45.69,0.0
47877362901,12:00:00,20.0,57.91,0.0
47877889701,12:00:00,29.27,40.7,2.77
47875390401,12:00:00,20.54,64.87,0.0
47871317202,12:00:00,42.67,17.47,0.0
47877865901,12:00:00,9.4,73.08,19.89
47871210701,12:00:00,23.8,45.41,0.0
47874090402,12:00:00,39.88,28.84,3.33
47872109601,12:00:00,29.87,35.67,0.0
47872983001,12:00:00,21.2,57.45,19.97
57170544401,12:00:00,11.68,88.49,0.35
47870666002,12:00:00,38.0,32.95,2.36
57170509101,12:00:00,16.16,53.44,29.62
47871317201,12:00:00,15.62,73.9,0.0
47870666001,12:00:00,42.99,29.29,3.25
47878060701,12:00:00,8.99,72.58,0.0
47871346002,12:00:00,17.61,52.92,0.02
47870749801,12:00:00,16.65,57.71,0.0
47871844301,12:00:00,11.22,57.45,0.02
47870747601,12:00:00,10.1,86.86,2.96
47872982602,12:00:00,39.38,33.32,0.0
57170509101,12:15:00,19.44,53.72,0.04
47872983001,12:15:00,15.68,65.26,17.52
47870484001,12:15:00,22.91,66.5,0.0
47877609601,12:15:00,16.86,74.75,6.27
47871844301,12:15:00,8.98,59.39,6.17
47878072101,12:15:00,8.34,72.6,0.43
47872555302,12:15:00,10.31,71.57,3.09
47877866001,12:15:00,32.97,42.84,0.0
47877895501,12:15:00,21.45,55.55,2.44
47878073101,12:15:00,9.12,70.56,0.41
47871573702,12:15:00,39.63,27.4,0.0
47874090402,12:15:00,37.64,30.09,0.0
47876086301,12:15:00,20.25,57.38,0.0
47876085801,12:15:00,8.01,66.84,31.04
47878052001,12:15:00,15.96,50.47,0.0
57171273701,12:15:00,9.25,58.52,3.47
47871381401,12:15:00,27.42,40.97,0.0
47878072201,12:15:00,27.8,52.42,0.0
47877363201,12:15:00,8.08,73.05,2.36
47873728001,12:15:00,20.19,61.86,0.03
47877915901,12:15:00,9.33,59.35,0.0
47870749701,12:15:00,7.89,56.41,0.0
57172604701,12:15:00,31.0,43.48,0.0
47874090601,12:15:00,10.47,57.6,17.21
47877866002,12:15:00,43.72,25.59,0.0
47871346002,12:15:00,17.17,51.28,0.02
47870484301,12:15:00,26.17,46.27,6.2
47870666001,12:15:00,42.13,28.83,3.71
47870286802,12:15:00,36.63,32.02,0.02
47871573602,12:15:00,26.45,49.95,0.0
47872632501,12:15:00,6.01,69.47,0.0
47871162702,12:15:00,47.0,15.59,0.0
47877945001,12:15:00,17.25,60.59,0.0
47872559902,12:15:00,19.88,60.96,2.65
47873728201,12:15:00,15.75,69.79,4.46
47875227002,12:15:00,4.16,96.81,0.21
47870160502,12:15:00,21.17,56.6,0.03
47872071702,12:15:00,10.54,58.14,2.45
47871362401,12:15:00,40.57,27.92,0.0
47872101402,12:15:00,7.27,62.57,2.83
47872094202,12:15:00,5.81,78.51,4.99
47872555301,12:15:00,2.05,98.78,0.05
47871209902,12:15:00,30.73,36.07,4.52
47877865902,12:15:00,22.89,55.91,2.27
47871294101,12:15:00,9.18,58.6,19.39
47878060401,12:15:00,15.67,67.58,17.23
47871573701,12:15:00,10.52,66.29,6.35
47871828301,12:15:00,17.75,47.05,0.0
47871361401,12:15:00,27.64,50.25,0.0
47878080101,12:15:00,8.31,66.27,0.0
47872094201,12:15:00,33.96,36.62,3.07
47870286301,12:15:00,9.54,68.43,9.41
47870084001,12:15:00,32.71,48.59,0.0
47870451001,12:15:00,3.74,89.19,6.82
47877889701,12:15:00,32.04,41.27,0.0
47877865901,12:15:00,12.39,67.09,5.37
47871351801,12:15:00,29.25,46.71,0.0
57170544401,12:15:00,6.45,92.5,0.42
47872109601,12:15:00,29.45,33.56,0.01
47876075601,12:15:00,26.75,40.45,0.0
47870854202,12:15:00,20.86,49.9,0.0
47877362901,12:15:00,21.95,58.11,0.0
47871210701,12:15:00,23.36,45.26,0.0
47872982602,12:15:00,42.04,29.83,0.0
47875390302,12:15:00,6.02,63.9,8.55
47875390401,12:15:00,22.38,62.81,0.0
47870666002,12:15:00,40.79,29.87,0.03
47871351802,12:15:00,19.4,67.89,0.06
47871317201,12:15:00,14.36,75.37,0.0
47877895601,12:15:00,6.96,87.69,3.62
47878060701,12:15:00,8.82,70.26,0.06
47870747601,12:15:00,11.5,84.73,3.32
47871210502,12:15:00,33.87,41.05,0.0
47877362902,12:15:00,6.81,77.49,14.98
47872666302,12:15:00,15.6,68.85,13.84
47872109602,12:15:00,35.44,40.67,0.0
47876086401,12:15:00,20.71,66.49,5.9
47878068201,12:15:00,6.24,63.99,11.44
47874140202,12:15:00,2.1,96.93,0.4
47870749801,12:15:00,16.72,58.92,7.96
47877929901,12:15:00,2.26,67.7,0.0
57171936801,12:15:00,26.99,43.52,0.0
47873728401,12:15:00,18.35,46.5,0.0
47877901601,12:15:00,2.14,89.29,4.8
47878059802,12:15:00,31.59,45.35,0.0
47871275101,12:15:00,22.48,54.29,0.0
47870654901,12:15:00,8.35,91.8,0.65
57173567001,12:15:00,12.59,68.29,6.7
47871337502,12:15:00,46.97,18.24,0.02
47871324401,12:15:00,63.47,18.42,5.97
47870654902,12:15:00,14.15,63.05,7.03
47874204801,12:15:00,31.24,43.08,0.0
47871573601,12:15:00,47.88,24.42,0.0
47877362802,12:15:00,31.64,29.81,8.64
57174250701,12:15:00,30.77,47.62,0.0
47872666301,12:15:00,20.43,54.42,0.04
47873728002,12:15:00,11.37,54.07,0.0
57174250602,12:15:00,15.27,57.05,11.5
47870451002,12:15:00,3.6,98.22,0.0
47877892401,12:15:00,26.3,45.72,0.0
47871317202,12:15:00,42.46,17.42,0.0
47877609501,12:15:00,7.18,82.86,0.0
47871210401,12:15:00,23.76,64.79,2.82
47871417201,12:15:00,23.21,50.1,0.02
47871348702,12:15:00,15.19,60.24,0.0
47874156202,12:15:00,4.59,75.44,21.32
47871209901,12:15:00,34.14,29.06,0.0
47871844201,12:15:00,31.23,40.05,0.04
47878060601,12:15:00,4.84,69.13,0.02
47875227101,12:15:00,5.05,64.26,0.0
47871162701,12:15:00,36.0,39.16,0.0
47871255602,12:15:00,23.8,52.15,11.0
47873727801,12:15:00,7.44,66.48,0.0
47870660302,12:15:00,10.45,72.66,7.76
47871337501,12:15:00,35.58,41.06,0.0
47872101401,12:15:00,6.95,81.85,0.02
47872559901,12:15:00,42.75,18.51,0.0
47871346101,12:15:00,15.39,72.87,0.0
47875227001,12:15:00,11.82,66.17,9.55
47871275102,12:15:00,45.12,19.89,0.04
47870084102,12:15:00,44.1,24.27,0.0
47871416901,12:15:00,6.31,77.62,16.31
47877363202,12:15:00,14.61,57.55,27.92
47877362801,12:15:00,28.42,43.09,0.0
47871256001,12:15:00,4.63,89.43,5.5
47872955401,12:15:00,9.2,52.13,4.91
47878059701,12:15:00,23.39,53.87,5.46
47877865901,12:30:00,11.48,68.87,5.54
47877609501,12:30:00,7.61,82.49,0.0
47870451001,12:30:00,3.62,91.93,6.33
47870666001,12:30:00,42.55,27.82,3.91
47871348702,12:30:00,15.17,57.82,0.0
47871417201,12:30:00,21.01,50.58,0.0
47877362801,12:30:00,29.91,38.64,0.0
47870160502,12:30:00,20.83,56.05,0.0
47871210401,12:30:00,22.14,65.05,0.0
57170544401,12:30:00,10.55,90.58,0.04
47872101402,12:30:00,4.99,57.37,0.0
47872666301,12:30:00,18.94,55.34,2.5
47872632501,12:30:00,4.82,68.21,0.02
47871351801,12:30:00,30.0,46.28,0.0
47877945001,12:30:00,15.48,62.43,0.0
47870666002,12:30:00,40.98,27.55,0.0
47871573602,12:30:00,28.6,47.07,1.77
47871294101,12:30:00,17.91,64.35,16.52
47874156202,12:30:00,5.63,71.09,0.02
47875227001,12:30:00,10.67,66.11,0.07
47871346002,12:30:00,16.12,52.42,0.0
47872555301,12:30:00,2.01,96.3,2.41
47871416901,12:30:00,6.16,70.73,5.9
47877866002,12:30:00,45.43,21.59,0.0
47871844201,12:30:00,32.33,38.96,0.0
47873728001,12:30:00,21.24,58.17,0.01
47873728401,12:30:00,18.7,43.4,0.0
57172604701,12:30:00,31.76,43.92,0.0
47877929901,12:30:00,3.0,66.34,0.0
47878059701,12:30:00,22.35,55.21,0.02
47872955401,12:30:00,9.01,52.53,11.66
47870484301,12:30:00,24.33,47.25,0.04
47871317202,12:30:00,43.92,14.33,0.0
47870451002,12:30:00,2.25,98.62,0.0
57173567001,12:30:00,12.47,69.18,0.0
47878052001,12:30:00,16.2,50.48,0.0
47870654901,12:30:00,9.16,84.77,8.24
47878072201,12:30:00,29.97,50.43,0.0
47870654902,12:30:00,13.07,63.6,11.1
47878060401,12:30:00,16.43,68.16,21.53
47877866001,12:30:00,32.77,42.8,0.0
47870084102,12:30:00,45.42,24.99,0.02
57171273701,12:30:00,9.35,58.16,2.95
47871275101,12:30:00,25.04,50.86,0.0
47877889701,12:30:00,32.66,40.69,0.0
47878059802,12:30:00,30.94,45.88,2.67
47877901601,12:30:00,2.16,90.1,0.0
47870484001,12:30:00,25.04,67.29,0.0
47877363201,12:30:00,8.81,67.84,7.07
47877895601,12:30:00,8.33,88.56,2.19
47871255602,12:30:00,23.8,53.24,0.02
47871337502,12:30:00,47.24,18.68,0.0
47876086301,12:30:00,18.28,67.91,0.0
47871324401,12:30:00,59.1,15.05,13.61
47872559901,12:30:00,43.19,21.65,0.07
47871573701,12:30:00,10.26,65.01,0.0
47872109601,12:30:00,31.88,30.92,0.01
47873728002,12:30:00,10.01,53.99,0.0
57174250602,12:30:00,12.02,57.82,10.34
47877915901,12:30:00,9.1,60.95,6.24
47877609601,12:30:00,16.87,76.27,5.19
47878080101,12:30:00,8.27,67.41,0.02
47872101401,12:30:00,5.62,82.07,5.78
57174250701,12:30:00,26.54,47.24,0.0
47870286301,12:30:00,8.96,70.02,8.81
47877362802,12:30:00,30.98,34.78,11.49
47878072101,12:30:00,8.94,69.54,0.46
47871573601,12:30:00,47.6,24.89,0.0
47874204801,12:30:00,34.11,38.63,0.0
47871346101,12:30:00,12.74,76.73,13.24
47878073101,12:30:00,8.3,70.58,20.91
47877892401,12:30:00,29.64,37.96,11.94
47871256001,12:30:00,3.49,90.45,5.81
57171936801,12:30:00,29.86,39.69,0.0
47872559902,12:30:00,20.29,60.63,2.93
47871209902,12:30:00,32.61,31.59,7.9
47871210502,12:30:00,33.87,39.79,0.0
47871351802,12:30:00,20.44,60.79,6.07
47878068201,12:30:00,5.14,68.4,16.1
47877362901,12:30:00,20.21,58.33,0.02
47872094201,12:30:00,34.57,38.21,0.19
47874090402,12:30:00,38.27,31.19,0.0
47872555302,12:30:00,9.81,73.51,6.26
47871361401,12:30:00,26.1,50.95,0.0
47876086401,12:30:00,23.91,62.1,5.42
47870660302,12:30:00,12.74,73.32,0.0
47876085801,12:30:00,6.97,69.25,29.09
47870749801,12:30:00,19.42,56.54,2.54
47874140202,12:30:00,4.41,96.51,0.37
47871362401,12:30:00,37.65,33.95,0.0
47871381401,12:30:00,28.17,38.92,0.0
47872666302,12:30:00,14.59,67.1,20.28
47871844301,12:30:00,10.26,57.75,0.0
47877895501,12:30:00,25.28,52.17,0.0
47871317201,12:30:00,11.67,77.94,0.0
47873728201,12:30:00,15.31,69.87,0.0
47878060701,12:30:00,7.42,70.07,22.33
47871573702,12:30:00,38.93,31.01,0.02
47871162702,12:30:00,46.88,15.45,0.07
47871337501,12:30:00,37.55,37.77,1.87
47870747601,12:30:00,11.37,75.87,12.52
47870286802,12:30:00,33.66,34.69,0.0
47872109602,12:30:00,35.83,40.28,0.0
47877362902,12:30:00,5.42,73.53,6.12
57170509101,12:30:00,16.63,51.63,0.0
47871275102,12:30:00,44.75,20.61,0.07
47871209901,12:30:00,36.08,27.85,0.0
47877363202,12:30:00,15.2,56.83,23.21
47871162701,12:30:00,35.74,38.68,0.0
47878060601,12:30:00,4.26,72.13,0.0
47877865902,12:30:00,20.18,55.71,0.02
47870084001,12:30:00,35.09,47.65,0.0
47872982602,12:30:00,38.71,36.05,0.0
47870749701,12:30:00,7.18,56.74,0.0
47873727801,12:30:00,8.0,66.85,0.0
47875390302,12:30:00,5.09,67.95,6.95
47875227002,12:30:00,2.43,97.75,0.02
47875227101,12:30:00,3.35,60.62,0.0
47872094202,12:30:00,6.09,72.59,17.18
47870854202,12:30:00,20.25,53.95,8.64
47872983001,12:30:00,16.43,69.26,15.12
47875390401,12:30:00,18.62,67.42,0.02
47876075601,12:30:00,24.72,43.14,0.04
47872071702,12:30:00,10.27,58.59,32.01
47871210701,12:30:00,22.47,43.73,5.14
47874090601,12:30:00,13.87,55.45,15.76
47871828301,12:30:00,18.24,49.64,0.0
47871573601,12:45:00,47.58,25.48,0.0
47878059701,12:45:00,21.25,55.13,0.02
47877363201,12:45:00,8.23,69.14,6.55
47878060601,12:45:00,4.39,69.57,0.0
47877362802,12:45:00,32.34,29.79,5.74
47877895601,12:45:00,8.4,87.14,2.84
47877895501,12:45:00,20.64,62.65,0.0
47878073101,12:45:00,8.14,69.54,2.82
47877889701,12:45:00,32.58,41.86,0.0
47871275102,12:45:00,44.84,20.95,0.02
47870654902,12:45:00,12.12,65.46,3.45
47870654901,12:45:00,8.01,93.45,0.44
47877866001,12:45:00,31.58,42.83,0.0
57171273701,12:45:00,9.2,58.01,0.0
47870084102,12:45:00,42.66,27.32,3.37
47871573702,12:45:00,39.06,30.68,4.64
47872094201,12:45:00,33.43,37.07,2.98
57173567001,12:45:00,10.54,72.83,0.0
47871275101,12:45:00,23.28,51.06,0.0
47878068201,12:45:00,6.3,74.81,6.99
47876086401,12:45:00,17.65,61.15,8.34
47870749701,12:45:00,6.54,58.88,0.0
47872666302,12:45:00,15.66,69.2,17.61
47877865902,12:45:00,22.0,55.14,0.0
47872109602,12:45:00,37.21,41.63,0.0
47870451002,12:45:00,6.82,90.57,0.0
47877609601,12:45:00,12.73,75.08,8.68
47877945001,12:45:00,16.23,60.05,0.0
47870666002,12:45:00,41.34,29.35,0.03
57170509101,12:45:00,17.36,51.35,30.07
47871573602,12:45:00,28.85,48.45,0.01
47871209901,12:45:00,32.93,29.74,2.44
47870484301,12:45:00,23.75,44.1,0.05
47872983001,12:45:00,13.29,70.26,16.12
47871844201,12:45:00,34.24,37.05,0.0
47877929901,12:45:00,2.09,65.97,0.0
47877609501,12:45:00,5.41,86.51,0.0
47870484001,12:45:00,23.83,68.16,0.0
47872955401,12:45:00,8.99,53.41,4.93
47877865901,12:45:00,10.55,70.94,4.61
47871162701,12:45:00,35.37,39.07,0.0
47871346002,12:45:00,16.42,52.78,0.02
47870854202,12:45:00,20.84,50.87,19.73
47877363202,12:45:00,15.95,58.06,27.96
57170544401,12:45:00,6.04,94.02,0.19
47871256001,12:45:00,5.13,87.84,6.75
47871210701,12:45:00,19.9,49.45,2.88
47872982602,12:45:00,37.04,37.56,0.0
47870084001,12:45:00,31.81,51.45,0.0
47871348702,12:45:00,14.96,57.46,0.0
47872071702,12:45:00,10.01,60.47,22.94
47870286301,12:45:00,10.38,67.74,14.64
47878060701,12:45:00,8.01,70.56,25.37
47877915901,12:45:00,10.45,60.6,0.0
47871162702,12:45:00,46.82,15.06,0.07
47873728002,12:45:00,10.32,53.06,0.0
47871417201,12:45:00,20.24,52.75,0.0
47871362401,12:45:00,36.03,33.85,0.0
47872559902,12:45:00,23.72,58.61,0.79
47877892401,12:45:00,26.11,44.27,0.0
47870451001,12:45:00,6.16,78.9,4.33
47872555301,12:45:00,1.72,98.73,0.02
47870749801,12:45:00,16.21,58.9,0.04
47872666301,12:45:00,19.4,56.64,0.0
47877362901,12:45:00,22.16,56.5,0.0
47871210401,12:45:00,20.73,66.02,3.86
47876085801,12:45:00,6.75,70.13,28.05
47874090402,12:45:00,36.21,36.09,0.0
47870160502,12:45:00,18.15,56.79,0.0
47877362801,12:45:00,27.56,43.79,0.0
47875227001,12:45:00,11.39,58.86,8.52
47873728201,12:45:00,13.7,75.47,0.01
47874090601,12:45:00,10.33,60.94,6.41
47874156202,12:45:00,5.11,64.16,5.83
47872559901,12:45:00,43.19,21.45,0.07
47870660302,12:45:00,8.8,76.11,0.0
47870747601,12:45:00,7.52,74.69,2.46
47872094202,12:45:00,6.6,82.02,9.92
47872101401,12:45:00,10.87,72.92,16.38
47873728401,12:45:00,16.77,45.8,0.0
57171936801,12:45:00,28.66,42.3,0.0
47871255602,12:45:00,21.09,54.5,0.0
47871337502,12:45:00,46.72,18.61,0.0
47875390302,12:45:00,5.5,67.5,30.97
47873728001,12:45:00,19.36,61.29,4.42
47871573701,12:45:00,9.54,65.41,9.6
47877866002,12:45:00,43.71,24.61,0.0
47870286802,12:45:00,34.91,32.54,2.35
47871351801,12:45:00,28.22,46.84,0.0
47870666001,12:45:00,42.32,29.4,3.67
47875227002,12:45:00,6.91,92.45,0.02
47871361401,12:45:00,27.43,50.99,0.0
47871337501,12:45:00,36.39,38.27,0.0
47871317201,12:45:00,14.61,74.48,0.0
47871844301,12:45:00,10.17,56.49,4.88
47878080101,12:45:00,6.82,67.42,0.02
47871351802,12:45:00,21.93,63.04,2.18
47871381401,12:45:00,28.09,40.56,0.0
47874204801,12:45:00,36.04,37.44,0.0
47875390401,12:45:00,18.7,64.68,2.82
47878072101,12:45:00,9.4,65.79,0.16
47871209902,12:45:00,34.11,33.39,0.0
47871324401,12:45:00,62.87,10.76,14.68
47878052001,12:45:00,16.72,50.5,0.0
47878072201,12:45:00,31.71,50.37,0.0
47873727801,12:45:00,7.15,70.73,0.0
47878060401,12:45:00,15.2,68.35,16.79
47872555302,12:45:00,10.76,76.28,3.02
47871294101,12:45:00,14.61,63.45,16.96
47871828301,12:45:00,18.27,50.25,0.0
57174250602,12:45:00,13.17,55.3,0.0
47872632501,12:45:00,4.9,68.47,0.02
47872109601,12:45:00,31.13,32.63,0.03
47876075601,12:45:00,24.09,50.13,0.11
47875227101,12:45:00,8.46,82.43,0.0
47877362902,12:45:00,5.97,81.05,3.58
47871317202,12:45:00,41.73,17.76,2.31
47871416901,12:45:00,5.74,73.96,2.41
47877901601,12:45:00,2.19,90.71,3.94
57172604701,12:45:00,32.23,44.04,0.0
47878059802,12:45:00,31.55,44.83,0.0
47876086301,12:45:00,17.01,67.19,0.0
57174250701,12:45:00,30.21,44.17,0.0
47874140202,12:45:00,2.98,96.75,0.33
47871210502,12:45:00,30.89,46.32,0.02
47872101402,12:45:00,10.12,70.47,13.36
47871346101,12:45:00,15.52,72.24,0.0
47871417201,13:00:00,20.91,51.2,2.4
47877929901,13:00:00,2.64,64.88,0.07
47871317201,13:00:00,12.06,73.98,2.3
47877363202,13:00:00,15.38,60.97,23.75
47872955401,13:00:00,8.66,55.35,2.12
47878080101,13:00:00,6.8,67.45,0.0
47871381401,13:00:00,26.78,42.71,0.0
47877865902,13:00:00,16.59,61.3,0.0
47870286802,13:00:00,35.63,34.8,0.02
47878060701,13:00:00,9.63,68.4,26.46
57173567001,13:00:00,10.3,67.76,0.0
47870854202,13:00:00,20.12,50.71,0.0
47871210502,13:00:00,29.08,48.78,0.0
47874090402,13:00:00,32.91,40.0,0.0
47876075601,13:00:00,22.12,51.3,2.91
57171936801,13:00:00,27.05,42.78,2.42
47870749701,13:00:00,7.65,56.9,0.0
47872983001,13:00:00,13.17,71.1,14.8
47870654902,13:00:00,11.28,67.41,23.84
47877915901,13:00:00,10.74,58.83,0.0
47877362802,13:00:00,29.53,37.47,2.62
47871573602,13:00:00,25.37,50.02,0.02
47877865901,13:00:00,8.84,71.61,9.68
47873727801,13:00:00,5.99,70.53,0.0
47872632501,13:00:00,4.09,67.71,14.38
47875390401,13:00:00,18.69,67.22,0.0
47872094202,13:00:00,7.48,70.46,12.38
47871348702,13:00:00,12.72,61.13,2.45
47872555301,13:00:00,1.6,89.18,9.29
47871361401,13:00:00,26.94,51.46,0.0
47871416901,13:00:00,5.56,83.37,11.53
47872559902,13:00:00,18.62,61.75,11.61
47876086301,13:00:00,17.12,66.43,0.0
47877609601,13:00:00,10.51,72.8,9.03
47873728401,13:00:00,14.91,47.26,0.0
47872109602,13:00:00,33.23,43.56,0.0
47871337501,13:00:00,33.77,42.92,0.0
47876085801,13:00:00,6.39,70.26,27.66
47871162701,13:00:00,34.24,40.41,3.29
47871255602,13:00:00,23.45,53.38,0.02
47870451002,13:00:00,4.22,97.55,0.0
47872666301,13:00:00,18.23,59.32,8.37
47877889701,13:00:00,31.28,42.1,0.0
47873728001,13:00:00,18.29,63.71,2.13
47871275102,13:00:00,44.45,22.27,0.0
47877362801,13:00:00,27.3,44.93,0.0
47878060601,13:00:00,4.8,70.63,2.9
47878072201,13:00:00,30.09,50.94,0.09
47875227101,13:00:00,5.28,82.22,0.0
47870747601,13:00:00,10.61,89.23,0.33
57174250701,13:00:00,26.71,47.18,0.0
47871828301,13:00:00,15.4,48.98,0.0
47872071702,13:00:00,9.75,61.5,16.89
47871362401,13:00:00,37.79,33.58,0.02
47875390302,13:00:00,5.65,68.61,4.75
47872559901,13:00:00,41.4,23.13,0.0
57170544401,13:00:00,7.34,92.39,0.18
47871256001,13:00:00,3.65,91.56,4.46
47870666002,13:00:00,38.89,30.72,2.34
47875227001,13:00:00,13.01,56.38,8.28
57172604701,13:00:00,31.56,45.81,0.02
47871210701,13:00:00,18.04,52.88,2.94
47870666001,13:00:00,40.62,35.07,0.12
47871573702,13:00:00,38.2,33.66,0.0
47877892401,13:00:00,26.8,43.77,0.0
47874140202,13:00:00,5.96,93.58,2.44
47874090601,13:00:00,9.86,62.67,28.19
47872666302,13:00:00,12.16,76.0,13.81
47871346002,13:00:00,17.07,52.39,0.0
47872094201,13:00:00,33.68,39.86,0.3
47871162702,13:00:00,45.91,19.49,0.0
47871209902,13:00:00,33.23,33.44,11.38
47872101401,13:00:00,9.17,73.57,22.36
47871346101,13:00:00,13.0,69.91,4.27
47877895501,13:00:00,22.81,55.53,0.0
47871209901,13:00:00,31.42,34.72,0.06
47870484301,13:00:00,22.66,48.77,0.12
47876086401,13:00:00,17.62,59.6,7.61
47878059701,13:00:00,22.01,55.08,0.02
47870660302,13:00:00,7.24,80.0,0.0
47871844301,13:00:00,9.66,56.96,0.0
47878060401,13:00:00,15.16,67.77,23.35
47871294101,13:00:00,21.11,55.53,19.06
47878068201,13:00:00,5.71,68.03,11.65
47874156202,13:00:00,4.37,71.23,2.87
47878059802,13:00:00,30.38,46.32,0.0
47870084102,13:00:00,41.6,28.53,0.0
47871351801,13:00:00,24.81,49.37,9.87
47872109601,13:00:00,31.64,31.71,0.0
47872555302,13:00:00,8.63,75.14,14.25
47878072101,13:00:00,8.11,67.06,3.35
47873728002,13:00:00,8.88,55.43,0.0
47877362901,13:00:00,16.3,60.26,0.0
47871317202,13:00:00,39.71,21.76,0.0
47870084001,13:00:00,31.3,51.49,0.0
47874204801,13:00:00,32.61,40.8,0.0
47870451001,13:00:00,5.16,85.18,0.15
57170509101,13:00:00,14.56,58.3,24.62
47877866001,13:00:00,31.64,46.6,0.0
47872101402,13:00:00,6.49,62.01,35.54
47870654901,13:00:00,6.74,93.06,0.67
47872982602,13:00:00,39.62,34.16,0.03
47871844201,13:00:00,32.92,38.5,0.0
47877945001,13:00:00,15.19,62.41,2.97
47870160502,13:00:00,17.51,60.01,0.0
47870749801,13:00:00,14.07,61.12,0.06
47870484001,13:00:00,24.31,70.4,0.0
57174250602,13:00:00,12.12,55.72,0.0
47871337502,13:00:00,46.84,20.58,0.0
47875227002,13:00:00,4.82,96.47,0.0
47877609501,13:00:00,4.83,87.21,7.07
47871351802,13:00:00,18.25,69.49,0.12
47878073101,13:00:00,7.11,69.77,2.88
57171273701,13:00:00,7.86,58.12,3.94
47873728201,13:00:00,12.57,75.54,1.87
47877901601,13:00:00,2.0,90.78,0.0
47877362902,13:00:00,3.76,81.05,13.54
47878052001,13:00:00,16.51,50.34,0.0
47871210401,13:00:00,18.09,65.88,0.0
47871573701,13:00:00,10.48,65.55,0.06
47877363201,13:00:00,8.7,71.38,2.21
47871275101,13:00:00,22.04,52.52,0.0
47877866002,13:00:00,44.36,24.34,0.0
47877895601,13:00:00,11.26,84.97,3.77
47871324401,13:00:00,54.28,13.29,19.55
47870286301,13:00:00,11.13,65.73,2.21
47871573601,13:00:00,47.66,26.49,0.0
47872109602,13:15:00,29.58,46.86,0.0
47877901601,13:15:00,2.42,85.27,3.49
47871162701,13:15:00,35.69,38.78,0.02
47871337501,13:15:00,36.81,40.11,0.02
47871210502,13:15:00,30.61,48.64,0.0
47878059802,13:15:00,32.7,45.48,0.0
47876085801,13:15:00,7.63,69.02,29.11
47877866001,13:15:00,33.26,44.3,0.0
47871317202,13:15:00,40.32,21.24,0.0
47870160502,13:15:00,21.03,56.7,0.02
47877889701,13:15:00,28.85,41.67,0.0
47870084001,13:15:00,28.25,51.15,0.0
47877609601,13:15:00,12.31,82.44,4.1
47878060601,13:15:00,5.59,71.56,10.05
47870451002,13:15:00,2.94,98.26,0.0
47877609501,13:15:00,7.24,81.88,0.0
47872955401,13:15:00,9.1,52.63,0.0
47871573702,13:15:00,37.1,31.54,3.0
47877865902,13:15:00,15.72,62.58,0.0
